CourseId,Identifier,Topic Name,Link
40355,9,gefitinib,http://dbpedia.org/resource/Gefitinib
40355,9,PubMed,http://dbpedia.org/resource/PubMed
40355,9,HTML,http://dbpedia.org/resource/HTML
40355,9,XML,http://dbpedia.org/resource/XML
40355,9,PDF,http://dbpedia.org/resource/Portable_Document_Format
40355,9,Coreference,http://dbpedia.org/resource/Coreference
40355,9,Machine Learning,http://dbpedia.org/resource/Machine_learning
40355,9,open source,http://dbpedia.org/resource/Open-source_model
40355,9,Sheffield,http://dbpedia.org/resource/Sheffield
40355,9,IBM,http://dbpedia.org/resource/IBM
40355,9,LGPL,http://dbpedia.org/resource/GNU_Lesser_General_Public_License
40355,9,Apache,http://dbpedia.org/resource/Apache_Software_Foundation
40355,9,NLTK,http://dbpedia.org/resource/Natural_Language_Toolkit
40355,9,Stanford,http://dbpedia.org/resource/Stanford_University
40355,9,OpenNLP,http://dbpedia.org/resource/Apache_OpenNLP
40355,9,TensorFlow,http://dbpedia.org/resource/TensorFlow
40355,9,PyTorch,http://dbpedia.org/resource/PyTorch
40355,9,Brill tagger,http://dbpedia.org/resource/Brill_tagger
40355,9,POS tags,http://dbpedia.org/resource/Brown_Corpus
40355,9,grammar,http://dbpedia.org/resource/Grammar
40355,9,Manning Publications,http://dbpedia.org/resource/Manning_Publications
40355,9,language model,http://dbpedia.org/resource/Language_model
40355,9,EOS,http://dbpedia.org/resource/Asteroid_family
40355,9,Mexico,http://dbpedia.org/resource/Mexico
40355,9,Australis,http://dbpedia.org/resource/Kappa_Ursae_Majoris
40355,9,Morphological Analysis,http://dbpedia.org/resource/Morphological_analysis_(problem-solving)
40355,9,Lemmatization,http://dbpedia.org/resource/Lemmatisation
40355,9,Lucene,http://dbpedia.org/resource/Lucene
40355,9,Snowball,http://dbpedia.org/resource/Snowball
40355,9,lemma,http://dbpedia.org/resource/Headword
40355,9,natural language,http://dbpedia.org/resource/Natural_language
40355,9,text mining,http://dbpedia.org/resource/Text_mining
40355,9,cat,http://dbpedia.org/resource/Cat
40355,9,Adjective,http://dbpedia.org/resource/Adjective
40355,9,Adverb,http://dbpedia.org/resource/Adverb
40355,9,Determiner,http://dbpedia.org/resource/Determiner
40355,9,Treebank,http://dbpedia.org/resource/Treebank
40355,9,Support Vector Machines,http://dbpedia.org/resource/Support_vector_machine
40355,9,Apple,http://dbpedia.org/resource/Apple_Inc.
40355,9,parse tree,http://dbpedia.org/resource/Parse_tree
40355,9,grammar,http://dbpedia.org/resource/Formal_grammar
40355,9,DET,http://dbpedia.org/resource/Detroit_Tigers
40355,9,NEs,http://dbpedia.org/resource/Nintendo_Entertainment_System
40355,9,protein,http://dbpedia.org/resource/Protein
40355,9,Bracketing,http://dbpedia.org/resource/Bracketing
40355,9,Denver,http://dbpedia.org/resource/Denver
40355,9,supervised learning,http://dbpedia.org/resource/Supervised_learning
40355,9,feature engineering,http://dbpedia.org/resource/Feature_engineering
40355,9,finite-state machine,http://dbpedia.org/resource/Finite-state_machine
40355,9,API,http://dbpedia.org/resource/Application_programming_interface
40355,9,Caribbean Series,http://dbpedia.org/resource/Caribbean_Series
40355,9,Roman Catholic Church,http://dbpedia.org/resource/Catholic_Church
40355,9,Eastern Orthodox,http://dbpedia.org/resource/Eastern_Orthodox_Church
40355,9,metadata,http://dbpedia.org/resource/Metadata
40355,9,part-of-speech,http://dbpedia.org/resource/Part-of-speech_tagging
40355,9,glutathione S-transferase,http://dbpedia.org/resource/Glutathione_S-transferase
40355,9,affinity chromatography,http://dbpedia.org/resource/Affinity_chromatography
40355,9,mutant,http://dbpedia.org/resource/Mutant
40355,9,Orange,http://dbpedia.org/resource/Orange_S.A.
40355,9,Physical quantity,http://dbpedia.org/resource/Physical_quantity
40355,9,Escherichia coli,http://dbpedia.org/resource/Escherichia_coli
40355,9,BRENDA,http://dbpedia.org/resource/BRENDA
40355,9,BRaunschweig,http://dbpedia.org/resource/Braunschweig
40355,9,Aspergillus,http://dbpedia.org/resource/Aspergillus
40355,9,confidentiality,http://dbpedia.org/resource/Confidentiality
40355,9,Chapter 11,"http://dbpedia.org/resource/Chapter_11,_Title_11,_United_States_Code"
40355,9,Information extraction,http://dbpedia.org/resource/Information_extraction
40355,9,Daniel Jurafsky,http://dbpedia.org/resource/Daniel_Jurafsky
40355,9,James Pustejovsky,http://dbpedia.org/resource/James_Pustejovsky
40355,10,Perceptron,http://dbpedia.org/resource/Perceptron
40355,10,Backpropagation,http://dbpedia.org/resource/Backpropagation
40355,10,TensorFlow,http://dbpedia.org/resource/TensorFlow
40355,10,Word2vec,http://dbpedia.org/resource/Word2vec
40355,10,Word Vectors,http://dbpedia.org/resource/Word_embedding
40355,10,Fasttext,http://dbpedia.org/resource/FastText
40355,10,Reading,http://dbpedia.org/resource/Reading_F.C.
40355,10,Concordia University,http://dbpedia.org/resource/Concordia_University
40355,10,Manning Publications,http://dbpedia.org/resource/Manning_Publications
40355,10,Japan,http://dbpedia.org/resource/Japan
40355,10,Dot product,http://dbpedia.org/resource/Dot_product
40355,10,Activation function,http://dbpedia.org/resource/Activation_function
40355,10,supervised learning,http://dbpedia.org/resource/Supervised_learning
40355,10,XOR,http://dbpedia.org/resource/Exclusive_or
40355,10,Papert,http://dbpedia.org/resource/Seymour_Papert
40355,10,neuron,http://dbpedia.org/resource/Neuron
40355,10,Marvin Minsky,http://dbpedia.org/resource/Marvin_Minsky
40355,10,computational geometry,http://dbpedia.org/resource/Computational_geometry
40355,10,MIT Press,http://dbpedia.org/resource/MIT_Press
40355,10,loss function,http://dbpedia.org/resource/Loss_function
40355,10,gradient descent,http://dbpedia.org/resource/Gradient_descent
40355,10,Error Curve,http://dbpedia.org/resource/Gaussian_function
40355,10,Pima,http://dbpedia.org/resource/Pima_people
40355,10,diabetes,http://dbpedia.org/resource/Diabetes_mellitus
40355,10,insulin,http://dbpedia.org/resource/Insulin
40355,10,dog,http://dbpedia.org/resource/Dog
40355,10,cosine,http://dbpedia.org/resource/Trigonometric_functions
40355,10,cat,http://dbpedia.org/resource/Cat
40355,10,physics,http://dbpedia.org/resource/Physics
40355,10,Louis Pasteur,http://dbpedia.org/resource/Louis_Pasteur
40355,10,Microsoft,http://dbpedia.org/resource/Microsoft
40355,10,neural network,http://dbpedia.org/resource/Artificial_neural_network
40355,10,Google,http://dbpedia.org/resource/Google
40355,10,Unsupervised learning,http://dbpedia.org/resource/Unsupervised_learning
40355,10,soccer,http://dbpedia.org/resource/Association_football
40355,10,cosine similarity,http://dbpedia.org/resource/Cosine_similarity
40355,10,Google News,http://dbpedia.org/resource/Google_News
40355,10,Facebook,http://dbpedia.org/resource/Facebook
40355,10,Harry Potter,http://dbpedia.org/resource/Harry_Potter
40355,10,skip-gram,http://dbpedia.org/resource/N-gram
40355,10,Monet,http://dbpedia.org/resource/Claude_Monet
40355,10,Softmax function,http://dbpedia.org/resource/Softmax_function
40355,10,probability distribution,http://dbpedia.org/resource/Probability_distribution
40355,10,Paris,http://dbpedia.org/resource/Paris
40355,10,France,http://dbpedia.org/resource/France
40355,10,Berlin,http://dbpedia.org/resource/Berlin
40355,10,yeti,http://dbpedia.org/resource/Yeti
40355,10,economics,http://dbpedia.org/resource/Economics
40355,10,homo economicus,http://dbpedia.org/resource/Homo_economicus
40355,10,Elvis Presley,http://dbpedia.org/resource/Elvis_Presley
40355,10,tf-idf,http://dbpedia.org/resource/Tf–idf
40355,10,banana,http://dbpedia.org/resource/Banana
40355,10,AI,http://dbpedia.org/resource/Artificial_intelligence
40355,10,Natural Language Processing,http://dbpedia.org/resource/Natural-language_processing
40355,11,Perceptron,http://dbpedia.org/resource/Perceptron
40355,11,Backpropagation,http://dbpedia.org/resource/Backpropagation
40355,11,CNN,http://dbpedia.org/resource/CNN
40355,11,Reading,http://dbpedia.org/resource/Reading_F.C.
40355,11,Concordia University,http://dbpedia.org/resource/Concordia_University
40355,11,Manning Publications,http://dbpedia.org/resource/Manning_Publications
40355,11,Word2vec,http://dbpedia.org/resource/Word2vec
40355,11,AI,http://dbpedia.org/resource/Artificial_intelligence
40355,11,TensorFlow,http://dbpedia.org/resource/TensorFlow
40355,11,Fourth dimension,http://dbpedia.org/resource/Four-dimensional_space
40355,11,RGB,http://dbpedia.org/resource/RGB_color_model
40355,11,tensor,http://dbpedia.org/resource/Tensor
40355,11,softmax,http://dbpedia.org/resource/Softmax_function
40355,11,bird,http://dbpedia.org/resource/Bird
40355,11,cat,http://dbpedia.org/resource/Cat
40355,11,deer,http://dbpedia.org/resource/Deer
40355,11,dog,http://dbpedia.org/resource/Dog
40355,11,frog,http://dbpedia.org/resource/Frog
40355,11,Convolutional Neural Networks,http://dbpedia.org/resource/Convolutional_neural_network
40355,11,Convolution,http://dbpedia.org/resource/Convolution
40355,11,NaN,http://dbpedia.org/resource/NaN
40355,11,covariance,http://dbpedia.org/resource/Covariance
40355,11,standard deviation,http://dbpedia.org/resource/Standard_deviation
40355,11,Covariate,http://dbpedia.org/resource/Covariate
40355,11,Overfitting,http://dbpedia.org/resource/Overfitting
40355,11,Stanford,http://dbpedia.org/resource/Stanford_University
40355,11,IMDB,http://dbpedia.org/resource/IMDb
40355,11,txt,http://dbpedia.org/resource/Text_file
40355,11,Arthur Conan Doyle,http://dbpedia.org/resource/Arthur_Conan_Doyle
40355,11,Augustus,http://dbpedia.org/resource/Augustus
40355,11,Holmes,http://dbpedia.org/resource/Sherlock_Holmes
40355,11,Jeremy Brett,http://dbpedia.org/resource/Jeremy_Brett
40355,11,Word Vectors,http://dbpedia.org/resource/Word_embedding
40355,11,vanilla,http://dbpedia.org/resource/Vanilla
40355,11,squash,http://dbpedia.org/resource/Cucurbita
40355,11,puffy,http://dbpedia.org/resource/Puffy_AmiYumi
40355,11,David Foster,http://dbpedia.org/resource/David_Foster
40355,11,Natural Language Processing,http://dbpedia.org/resource/Natural-language_processing
40355,12,ImageNet,http://dbpedia.org/resource/ImageNet
40355,12,Reading,http://dbpedia.org/resource/Reading_F.C.
40355,12,Concordia University,http://dbpedia.org/resource/Concordia_University
40355,12,Perceptron,http://dbpedia.org/resource/Perceptron
40355,12,Manning Publications,http://dbpedia.org/resource/Manning_Publications
40355,12,Convolutional Neural Network,http://dbpedia.org/resource/Convolutional_neural_network
40355,12,Ilya,http://dbpedia.org/resource/Ilya_Kabakov
40355,12,Hinton,http://dbpedia.org/resource/Geoffrey_Hinton
40355,12,ACM,http://dbpedia.org/resource/Association_for_Computing_Machinery
40355,12,CNN,http://dbpedia.org/resource/CNN
40355,12,memory,http://dbpedia.org/resource/Memory
40355,12,Aesop,http://dbpedia.org/resource/Aesop
40355,12,cat,http://dbpedia.org/resource/Cat
40355,12,softmax,http://dbpedia.org/resource/Softmax_function
40355,12,The winning goal,http://dbpedia.org/resource/The_Winning_Goal
40355,12,Joe Bloggs,http://dbpedia.org/resource/Joe_Bloggs
40355,12,Arsenal,http://dbpedia.org/resource/Arsenal_F.C.
40355,12,Barcelona,http://dbpedia.org/resource/Barcelona
40355,12,GRU,http://dbpedia.org/resource/Main_Intelligence_Directorate
40355,12,Stanford,http://dbpedia.org/resource/Stanford_University
40355,12,open source,http://dbpedia.org/resource/Open-source_model
40355,12,data-center,http://dbpedia.org/resource/Data_center
40355,12,Google Search,http://dbpedia.org/resource/Google_Search
40355,12,Google,http://dbpedia.org/resource/Google
40355,12,transformer,http://dbpedia.org/resource/Transformer
40355,12,Andes Mountains,http://dbpedia.org/resource/Andes
40355,12,Ovid,http://dbpedia.org/resource/Ovid
40355,12,La Paz,http://dbpedia.org/resource/La_Paz
40355,12,rock,http://dbpedia.org/resource/Rock_music
40355,12,Civil War,http://dbpedia.org/resource/American_Civil_War
40355,12,economics,http://dbpedia.org/resource/Economics
40355,12,Gettysburg,http://dbpedia.org/resource/Battle_of_Gettysburg
40355,12,Antietam,http://dbpedia.org/resource/Battle_of_Antietam
40355,12,Fredericksburg,http://dbpedia.org/resource/Battle_of_Fredericksburg
40355,12,OpenAI,http://dbpedia.org/resource/OpenAI
40355,12,phishing,http://dbpedia.org/resource/Phishing
40355,12,identity theft,http://dbpedia.org/resource/Identity_theft
40355,12,cloud,http://dbpedia.org/resource/Cloud_computing
40355,12,API,http://dbpedia.org/resource/Application_programming_interface
40355,12,Microsoft,http://dbpedia.org/resource/Microsoft
40355,12,David Foster,http://dbpedia.org/resource/David_Foster
40355,12,Natural Language Processing,http://dbpedia.org/resource/Natural-language_processing
40353,1,AI,http://dbpedia.org/resource/Artificial_intelligence
40353,1,computer science,http://dbpedia.org/resource/Computer_science
40353,1,Weak AI,http://dbpedia.org/resource/Weak_AI
40353,1,science fiction,http://dbpedia.org/resource/Science_fiction
40353,1,dog,http://dbpedia.org/resource/Dog
40353,1,reflex,http://dbpedia.org/resource/Reflex
40353,1,reasoned action,http://dbpedia.org/resource/Theory_of_reasoned_action
40353,1,IBM,http://dbpedia.org/resource/IBM
40353,1,chess,http://dbpedia.org/resource/Chess
40353,1,Kasparov,http://dbpedia.org/resource/Garry_Kasparov
40353,1,brute,http://dbpedia.org/resource/Ben_Webster
40353,1,supercomputer,http://dbpedia.org/resource/Supercomputer
40353,1,Deep Fritz,http://dbpedia.org/resource/Fritz_(chess)
40353,1,Jeopardy!,http://dbpedia.org/resource/Jeopardy!
40353,1,Brad Rutter,http://dbpedia.org/resource/Brad_Rutter
40353,1,Ken Jennings,http://dbpedia.org/resource/Ken_Jennings
40353,1,question answering,http://dbpedia.org/resource/Question_answering
40353,1,Natural Language Processing,http://dbpedia.org/resource/Natural-language_processing
40353,1,Machine Learning,http://dbpedia.org/resource/Machine_learning
40353,1,AlphaGo,http://dbpedia.org/resource/AlphaGo
40353,1,Test,http://dbpedia.org/resource/Test_cricket
40353,1,Turing Test,http://dbpedia.org/resource/Turing_test
40353,1,Alan Turing,http://dbpedia.org/resource/Alan_Turing
40353,1,anthropomorphic,http://dbpedia.org/resource/Anthropomorphism
40353,1,Mitchell Kapor,http://dbpedia.org/resource/Mitch_Kapor
40353,1,Lotus Development,http://dbpedia.org/resource/Lotus_Software
40353,1,Ray Kurzweil,http://dbpedia.org/resource/Ray_Kurzweil
40353,1,CAPTCHA,http://dbpedia.org/resource/CAPTCHA
40353,1,Knowledge representation,http://dbpedia.org/resource/Knowledge_representation_and_reasoning
40353,1,heuristic,http://dbpedia.org/resource/Heuristic
40353,1,Optical Character Recognition,http://dbpedia.org/resource/Optical_character_recognition
40353,1,Spell checker,http://dbpedia.org/resource/Spell_checker
40353,1,Grammar checker,http://dbpedia.org/resource/Grammar_checker
40353,1,SHRDLU,http://dbpedia.org/resource/SHRDLU
40353,1,robot,http://dbpedia.org/resource/Robot
40353,1,ALPAC,http://dbpedia.org/resource/ALPAC
40353,1,machine translation,http://dbpedia.org/resource/Machine_translation
40353,1,toy-,http://dbpedia.org/resource/Toy_theater
40353,1,Papert,http://dbpedia.org/resource/Seymour_Papert
40353,1,AI Winter,http://dbpedia.org/resource/AI_winter
40353,1,Joseph Weizenbaum,http://dbpedia.org/resource/Joseph_Weizenbaum
40353,1,pronoun,http://dbpedia.org/resource/Pronoun
40353,2,Tetris,http://dbpedia.org/resource/Tetris
40353,2,Google,http://dbpedia.org/resource/Google
40353,2,Depth-limited Search,http://dbpedia.org/resource/Iterative_deepening_depth-first_search
40353,2,Hill climbing,http://dbpedia.org/resource/Hill_climbing
40353,2,Sam Loyd,http://dbpedia.org/resource/Sam_Loyd
40353,2,AI,http://dbpedia.org/resource/Artificial_intelligence
40353,2,Search algorithm,http://dbpedia.org/resource/Search_algorithm
40353,2,connected component,http://dbpedia.org/resource/Connected_space
40353,2,Search tree,http://dbpedia.org/resource/Search_tree
40353,2,brute,http://dbpedia.org/resource/Ben_Webster
40353,2,Bidirectional search,http://dbpedia.org/resource/Bidirectional_search
40353,2,heuristic,http://dbpedia.org/resource/Heuristic
40353,2,open list,http://dbpedia.org/resource/Open_list
40353,2,closed list,http://dbpedia.org/resource/Closed_list
40353,2,breadth-first,http://dbpedia.org/resource/Breadth-first_search
40353,2,shortest path,http://dbpedia.org/resource/Shortest_path_problem
40353,2,branching factor,http://dbpedia.org/resource/Branching_factor
40353,2,depth-first search,http://dbpedia.org/resource/Depth-first_search
40353,2,priority queue,http://dbpedia.org/resource/Priority_queue
40353,2,chess,http://dbpedia.org/resource/Chess
40353,2,big bang,http://dbpedia.org/resource/Big_Bang
40353,2,Heuristic function,http://dbpedia.org/resource/Heuristic_(computer_science)
40353,2,McGraw-Hill,http://dbpedia.org/resource/McGraw-Hill_Education
40353,2,mountain,http://dbpedia.org/resource/Mountain
40353,2,amnesia,http://dbpedia.org/resource/Amnesia
40353,2,plateau,http://dbpedia.org/resource/Plateau
40353,2,Best-first search,http://dbpedia.org/resource/Best-first_search
40353,2,Heuristic evaluation,http://dbpedia.org/resource/Heuristic_evaluation
40353,2,Hamming distance,http://dbpedia.org/resource/Hamming_distance
40353,2,Manhattan distance,http://dbpedia.org/resource/Taxicab_geometry
40353,2,permutation,http://dbpedia.org/resource/Permutation
40353,2,Evaluation function,http://dbpedia.org/resource/Evaluation_function
40353,2,A* algorithm,http://dbpedia.org/resource/A*_search_algorithm
40353,3,AI,http://dbpedia.org/resource/Artificial_intelligence
40353,3,chess,http://dbpedia.org/resource/Chess
40353,3,tic-tac-toe,http://dbpedia.org/resource/Tic-tac-toe
40353,3,Alpha-beta pruning,http://dbpedia.org/resource/Alpha–beta_pruning
40353,3,heuristic,http://dbpedia.org/resource/Heuristic
40353,3,Perfect Information,http://dbpedia.org/resource/Perfect_information
40353,3,Stratego,http://dbpedia.org/resource/Stratego
40353,3,Backgammon,http://dbpedia.org/resource/Backgammon
40353,3,Monopoly,http://dbpedia.org/resource/Monopoly
40353,3,Zero-Sum Game,http://dbpedia.org/resource/Zero-sum_game
40353,3,The Prisoner,http://dbpedia.org/resource/The_Prisoner
40353,3,Nim,http://dbpedia.org/resource/Nim
40353,3,complete game,http://dbpedia.org/resource/Complete_game
40353,3,Exhaustive search,http://dbpedia.org/resource/Brute-force_search
40353,3,Two-ply,http://dbpedia.org/resource/Two-ply
40353,3,minimax,http://dbpedia.org/resource/Minimax
40353,3,branching factor,http://dbpedia.org/resource/Branching_factor
40353,3,alphabeta,http://dbpedia.org/resource/Alphabeta
40353,3,game tree,http://dbpedia.org/resource/Game_tree
40353,3,Search tree,http://dbpedia.org/resource/Search_tree
40353,3,roll,http://dbpedia.org/resource/Bread_roll
40353,3,Marion Tinsley,http://dbpedia.org/resource/Marion_Tinsley
40353,3,Jonathan Schaeffer,http://dbpedia.org/resource/Jonathan_Schaeffer
40353,3,Alberta,http://dbpedia.org/resource/Alberta
40353,3,Othello,http://dbpedia.org/resource/Reversi
40353,3,Logistello,http://dbpedia.org/resource/Logistello
40353,3,Takeshi,http://dbpedia.org/resource/Takeshi_Kitano
40353,3,Kasparov,http://dbpedia.org/resource/Garry_Kasparov
40353,3,RISC,http://dbpedia.org/resource/Reduced_instruction_set_computing
40353,3,VLSI,http://dbpedia.org/resource/Very-large-scale_integration
40353,3,Deep Junior,http://dbpedia.org/resource/Junior_(chess)
40353,3,AlphaGo,http://dbpedia.org/resource/AlphaGo
40353,3,Lee Se-dol,http://dbpedia.org/resource/Lee_Sedol
40353,3,Ke Jie,http://dbpedia.org/resource/Ke_Jie
40353,3,Monte Carlo tree search,http://dbpedia.org/resource/Monte_Carlo_tree_search
40353,3,AlphaZero,http://dbpedia.org/resource/AlphaZero
40353,3,reinforcement learning,http://dbpedia.org/resource/Reinforcement_learning
40353,3,Stockfish,http://dbpedia.org/resource/Stockfish
40353,3,tensor,http://dbpedia.org/resource/Tensor
40353,3,Deep learning,http://dbpedia.org/resource/Deep_learning
40353,3,neural network,http://dbpedia.org/resource/Artificial_neural_network
40353,4,Naive Bayes Classification,http://dbpedia.org/resource/Naive_Bayes_classifier
40353,4,Bayes Classifier,http://dbpedia.org/resource/Bayes_classifier
40353,4,Machine Learning,http://dbpedia.org/resource/Machine_learning
40353,4,Arthur Samuel,http://dbpedia.org/resource/Arthur_Samuel
40353,4,Reinforcement Learning,http://dbpedia.org/resource/Reinforcement_learning
40353,4,AI,http://dbpedia.org/resource/Artificial_intelligence
40353,4,trail,http://dbpedia.org/resource/Trail
40353,4,Q-learning,http://dbpedia.org/resource/Q-learning
40353,4,measles,http://dbpedia.org/resource/Measles
40353,4,Chain rule,http://dbpedia.org/resource/Chain_rule
40353,4,Joint probability distribution,http://dbpedia.org/resource/Joint_probability_distribution
40353,4,Montreal,http://dbpedia.org/resource/Montreal
40353,4,Bayes' Theorem,http://dbpedia.org/resource/Bayes'_theorem
40353,4,meningitis,http://dbpedia.org/resource/Meningitis
40353,4,Side Effect,http://dbpedia.org/resource/Powerslam
40353,4,Nice,http://dbpedia.org/resource/Nice
40353,4,Day6,http://dbpedia.org/resource/Day6
40353,4,conditionally independent,http://dbpedia.org/resource/Conditional_independence
40353,4,Speech recognition,http://dbpedia.org/resource/Speech_recognition
40353,4,Image processing,http://dbpedia.org/resource/Digital_image_processing
40353,4,probabilistic classifier,http://dbpedia.org/resource/Probabilistic_classification
40353,4,meds,http://dbpedia.org/resource/Meds
40353,4,"meds""",http://dbpedia.org/resource/Hospital
40353,4,Ham,http://dbpedia.org/resource/Ham
40353,4,dumbo,http://dbpedia.org/resource/Dumbo
40353,4,bird,http://dbpedia.org/resource/Bird
40353,4,MNIST,http://dbpedia.org/resource/MNIST_database
40353,4,Test,http://dbpedia.org/resource/Test_cricket
40353,4,confusion matrix,http://dbpedia.org/resource/Confusion_matrix
40353,4,contingency table,http://dbpedia.org/resource/Contingency_table
40353,5,AI,http://dbpedia.org/resource/Artificial_intelligence
40353,5,k-means,http://dbpedia.org/resource/K-means_clustering
40353,5,Russell,http://dbpedia.org/resource/Bertrand_Russell
40353,5,Netflix,http://dbpedia.org/resource/Netflix
40353,5,Handwriting recognition,http://dbpedia.org/resource/Handwriting_recognition
40353,5,Computer vision,http://dbpedia.org/resource/Computer_vision
40353,5,Object recognition,http://dbpedia.org/resource/Outline_of_object_recognition
40353,5,Natural Language Processing,http://dbpedia.org/resource/Natural-language_processing
40353,5,Machine Learning,http://dbpedia.org/resource/Machine_learning
40353,5,Supervised learning,http://dbpedia.org/resource/Supervised_learning
40353,5,Unsupervised learning,http://dbpedia.org/resource/Unsupervised_learning
40353,5,salmon,http://dbpedia.org/resource/Salmon
40353,5,Reinforcement learning,http://dbpedia.org/resource/Reinforcement_learning
40353,5,Data mining,http://dbpedia.org/resource/Data_mining
40353,5,big eyes,http://dbpedia.org/resource/Big_Eyes
40353,5,Socrates,http://dbpedia.org/resource/Socrates
40353,5,Extrapolate,http://dbpedia.org/resource/Extrapolation
40353,5,Bayes Classifier,http://dbpedia.org/resource/Bayes_classifier
40353,5,C4.5,http://dbpedia.org/resource/C4.5_algorithm
40353,5,ID3,http://dbpedia.org/resource/ID3_algorithm
40353,5,Black,http://dbpedia.org/resource/Race_and_ethnicity_in_the_United_States_Census
40353,5,Thai,http://dbpedia.org/resource/Thai_language
40353,5,Ockham,http://dbpedia.org/resource/William_of_Ockham
40353,5,Inductive bias,http://dbpedia.org/resource/Inductive_bias
40353,5,heuristic,http://dbpedia.org/resource/Heuristic
40353,5,Tom Mitchell,http://dbpedia.org/resource/Tom_M._Mitchell
40353,5,class F7,http://dbpedia.org/resource/Milwaukee_Road_class_F7
40353,5,ID3,http://dbpedia.org/resource/ID3
40353,5,entropy,http://dbpedia.org/resource/Entropy
40353,5,discrete random variable,http://dbpedia.org/resource/Random_variable
40353,5,Fair coin,http://dbpedia.org/resource/Fair_coin
40353,5,Sv,http://dbpedia.org/resource/Sievert
40353,5,Red Square,http://dbpedia.org/resource/Red_Square
40353,5,Type I error,http://dbpedia.org/resource/Type_I_and_type_II_errors
40353,5,Voltaire,http://dbpedia.org/resource/Voltaire
40353,5,harmonic,http://dbpedia.org/resource/Harmonic
40353,5,F-Measure,http://dbpedia.org/resource/F1_score
40353,5,confusion matrix,http://dbpedia.org/resource/Confusion_matrix
40353,5,contingency table,http://dbpedia.org/resource/Contingency_table
40353,5,Overfitting,http://dbpedia.org/resource/Overfitting
40353,5,Cross-validation,http://dbpedia.org/resource/Cross-validation_(statistics)
40353,5,John Snow,http://dbpedia.org/resource/John_Snow
40353,5,cholera,http://dbpedia.org/resource/Cholera
40353,5,HP Labs,http://dbpedia.org/resource/HP_Labs
40353,5,Euclidean distance,http://dbpedia.org/resource/Euclidean_distance
40353,5,Time complexity,http://dbpedia.org/resource/Time_complexity
40353,6,AI,http://dbpedia.org/resource/Artificial_intelligence
40353,6,Perceptron,http://dbpedia.org/resource/Perceptron
40353,6,Backpropagation,http://dbpedia.org/resource/Backpropagation
40353,6,biology,http://dbpedia.org/resource/Biology
40353,6,neuron,http://dbpedia.org/resource/Neuron
